Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code
10000.0,2017-05-02,debt_consolidation,,24.65%,907xx,CA,< 1 year,0.0
40000.0,2018-11-03,Debt consolidation,,10.87%,100xx,NY,< 1 year,0.0
20000.0,2015-05-04,credit_card,,16.52%,786xx,TX,< 1 year,0.0
5600.0,2013-10-19,credit_card,629.0,12.04%,441xx,OH,< 1 year,0.0
2500.0,2015-01-22,debt_consolidation,501.0,5.28%,114xx,NY,< 1 year,0.0
10000.0,2014-10-30,debt_consolidation,613.0,32.63%,805xx,CO,< 1 year,0.0
10000.0,2018-12-04,Debt consolidation,,100%,117xx,NY,< 1 year,0.0
5000.0,2013-09-28,debt_consolidation,596.0,29.65%,604xx,IL,< 1 year,0.0
5000.0,2018-12-18,Debt consolidation,,35.8%,780xx,TX,7 years,2.0
25000.0,2016-06-14,house,,25.03%,436xx,OH,< 1 year,0.0
5000.0,2018-09-19,Other,,6.17%,801xx,CO,< 1 year,0.0
30000.0,2016-07-06,credit_card,,16.29%,773xx,TX,5 years,0.0
5000.0,2010-02-04,other,0.0,0%,856xx,AZ,3 years,0.0
16900.0,2018-08-22,Credit card refinancing,,32.1%,553xx,MN,< 1 year,0.0
1000.0,2017-12-16,Other,548.0,1.53%,800xx,CO,< 1 year,0.0
1000.0,2018-08-06,Debt consolidation,,24.51%,201xx,VA,< 1 year,0.0
8000.0,2013-06-05,credit_card,690.0,24.48%,912xx,CA,< 1 year,0.0
10000.0,2017-10-02,Debt consolidation,,100%,211xx,MD,< 1 year,0.0
3000.0,2018-11-23,Home buying,,14.48%,128xx,NY,< 1 year,0.0
15000.0,2017-12-04,Credit card refinancing,664.0,23.52%,785xx,TX,< 1 year,0.0
15000.0,2018-03-28,Debt consolidation,,0%,397xx,MS,< 1 year,0.0
6500.0,2014-12-21,credit_card,711.0,36.82%,760xx,TX,< 1 year,0.0
1800.0,2016-01-04,other,,83.85%,350xx,AL,< 1 year,0.0
30000.0,2015-10-14,Business Loan,,-1%,481xx,MI,< 1 year,0.0
2500.0,2016-07-17,moving,,17.54%,651xx,MO,5 years,0.0
40000.0,2017-11-22,Credit card refinancing,563.0,12.95%,344xx,FL,< 1 year,0.0
17175.0,2018-08-25,Credit card refinancing,,11.99%,064xx,CT,< 1 year,0.0
35000.0,2016-07-02,small_business,,0%,113xx,NY,5 years,0.0
2500.0,2018-12-16,Medical expenses,,36.93%,306xx,GA,< 1 year,0.0
20000.0,2018-12-03,Debt consolidation,,27.3%,986xx,WA,< 1 year,0.0
50000.0,2016-10-09,Business Loan,,-1%,354xx,AL,< 1 year,0.0
1000.0,2015-12-27,other,,23.66%,640xx,MO,< 1 year,0.0
35000.0,2013-12-27,debt_consolidation,601.0,61.77%,114xx,NY,< 1 year,0.0
3600.0,2017-11-27,Credit card refinancing,602.0,35.31%,087xx,NJ,< 1 year,0.0
8500.0,2017-07-09,Car financing,707.0,100%,640xx,MO,< 1 year,0.0
10000.0,2014-02-25,debt_consolidation,571.0,7.24%,913xx,CA,< 1 year,0.0
10000.0,2012-04-09,credit_card,646.0,19.98%,070xx,NJ,< 1 year,0.0
10000.0,2018-06-13,Debt consolidation,,40.11%,832xx,ID,< 1 year,0.0
5000.0,2018-08-19,Other,,28.57%,193xx,PA,< 1 year,0.0
18000.0,2017-06-19,Debt consolidation,501.0,0.65%,119xx,NY,< 1 year,0.0
35000.0,2015-12-16,small_business,,135.61%,310xx,GA,< 1 year,0.0
1500.0,2017-08-10,other,711.0,0%,366xx,AL,,0.0
5000.0,2015-08-21,debt_consolidation,,17.7%,363xx,AL,< 1 year,0.0
10000.0,2017-04-11,Debt consolidation,598.0,45.43%,785xx,TX,< 1 year,0.0
5000.0,2010-05-20,car,697.0,5.11%,080xx,NJ,< 1 year,0.0
1000.0,2017-08-08,home_improvement,,21.7%,328xx,FL,< 1 year,0.0
10000.0,2017-10-30,Debt consolidation,589.0,14.76%,976xx,OR,< 1 year,0.0
1300.0,2018-01-30,Debt consolidation,,23.42%,238xx,VA,< 1 year,0.0
10000.0,2018-02-10,Debt consolidation,,24.05%,423xx,KY,< 1 year,0.0
10000.0,2013-07-01,debt_consolidation,691.0,88.71%,469xx,IN,< 1 year,0.0
9500.0,2018-01-27,Debt consolidation,,24.47%,652xx,MO,< 1 year,0.0
40000.0,2016-04-26,Debt consolidation,,18.28%,462xx,IN,10+ years,0.0
10000.0,2012-09-18,debt_consolidation,640.0,18.78%,112xx,NY,< 1 year,0.0
3000.0,2018-07-23,Other,,8475%,062xx,CT,< 1 year,0.0
12500.0,2018-06-28,Debt consolidation,,18.4%,184xx,PA,< 1 year,0.0
6000.0,2017-07-19,credit_card,,9.38%,021xx,MA,5 years,0.0
25000.0,2018-10-04,Debt consolidation,,39.03%,550xx,MN,< 1 year,0.0
17000.0,2017-01-29,major_purchase,,2%,493xx,MI,< 1 year,0.0
1500.0,2018-06-19,Other,,0.68%,302xx,GA,< 1 year,0.0
10000.0,2016-03-26,Credit card refinancing,,24.45%,493xx,MI,,0.0
2000.0,2018-02-25,Other,,0%,284xx,NC,< 1 year,0.0
35000.0,2015-12-19,debt_consolidation,,20.44%,395xx,MS,< 1 year,0.0
3000.0,2015-02-05,home_improvement,803.0,0%,928xx,CA,< 1 year,0.0
6000.0,2018-01-06,Debt consolidation,645.0,10.1%,335xx,FL,< 1 year,0.0
8600.0,2016-04-08,medical,,7.12%,339xx,FL,< 1 year,0.0
35000.0,2015-07-24,credit_card,,46.42%,949xx,CA,5 years,0.0
40000.0,2017-10-13,Debt consolidation,813.0,3.18%,076xx,NJ,7 years,0.0
5000.0,2017-05-01,Debt consolidation,548.0,21.73%,191xx,PA,< 1 year,0.0
2000.0,2014-08-04,moving,666.0,2.5%,300xx,GA,< 1 year,0.0
10000.0,2016-04-25,credit_card,,23.13%,806xx,CO,< 1 year,0.0
3000.0,2018-05-17,Debt consolidation,,11.99%,452xx,OH,< 1 year,0.0
10000.0,2017-06-25,Medical expenses,643.0,30.48%,814xx,CO,< 1 year,0.0
30000.0,2016-11-15,Home buying,671.0,1529%,356xx,AL,< 1 year,0.0
5000.0,2018-12-20,Moving and relocation,,384.12%,633xx,MO,< 1 year,0.0
1000.0,2015-07-06,vacation,,26.13%,210xx,MA,< 1 year,0.0
20000.0,2018-01-22,Credit card refinancing,,56.83%,809xx,CO,< 1 year,0.0
1000.0,2016-03-01,car,,2.03%,300xx,GA,5 years,0.0
2500.0,2017-02-01,other,,15.34%,181xx,PA,< 1 year,0.0
15000.0,2015-11-19,credit_card,,30.18%,216xx,MD,< 1 year,0.0
6000.0,2013-07-19,debt_consolidation,617.0,12.17%,100xx,NY,< 1 year,0.0
25000.0,2015-11-09,credit_card,,51.8%,331xx,FL,< 1 year,0.0
1000.0,2017-12-05,Debt consolidation,637.0,26.54%,403xx,KY,< 1 year,0.0
30000.0,2018-09-09,Debt consolidation,,75.71%,076xx,NJ,< 1 year,0.0
3000.0,2017-05-22,debt_consolidation,,43.48%,138xx,NY,< 1 year,0.0
3000.0,2017-09-08,Debt consolidation,631.0,14.34%,945xx,CA,< 1 year,0.0
35000.0,2018-05-13,Debt consolidation,,27.74%,207xx,MD,< 1 year,0.0
10000.0,2014-05-12,moving,569.0,2.42%,810xx,CO,< 1 year,0.0
10000.0,2018-01-22,Debt consolidation,,9.3%,015xx,MA,< 1 year,0.0
8800.0,2017-04-12,credit_card,,15.92%,630xx,MO,< 1 year,0.0
5000.0,2018-06-07,Debt consolidation,,0.68%,749xx,OK,5 years,0.0
2500.0,2018-07-26,Home improvement,,20.19%,240xx,VA,< 1 year,0.0
1000.0,2017-08-26,Other,,100%,060xx,CT,< 1 year,0.0
5000.0,2016-03-22,credit_card,569.0,28.76%,300xx,GA,< 1 year,0.0
1500.0,2017-06-25,other,,23.92%,278xx,NC,5 years,0.0
23075.0,2018-06-04,Car financing,,100%,774xx,TX,1 year,0.0
5000.0,2016-10-21,debt_consolidation,,21.84%,463xx,IN,< 1 year,0.0
15000.0,2017-03-25,major_purchase,666.0,0.5%,970xx,OR,5 years,0.0
15000.0,2018-08-29,Debt consolidation,,100%,907xx,CA,< 1 year,0.0
35000.0,2015-08-30,credit_card,,25.55%,287xx,NC,< 1 year,0.0
15000.0,2017-05-01,Car financing,,15.6%,930xx,CA,10+ years,0.0
35000.0,2011-07-21,house,657.0,0%,265xx,WV,< 1 year,0.0
10000.0,2018-07-02,Debt consolidation,,27.57%,809xx,CO,< 1 year,0.0
20000.0,2016-05-17,debt_consolidation,643.0,8.94%,019xx,MA,1 year,0.0
20000.0,2016-04-05,Major purchase,,2.08%,974xx,OR,10+ years,0.0
13000.0,2014-12-08,debt_consolidation,620.0,35.69%,335xx,FL,< 1 year,0.0
10000.0,2017-07-18,Debt consolidation,658.0,10.5%,016xx,MA,,0.0
13000.0,2015-09-01,other,,9.43%,300xx,GA,< 1 year,0.0
18000.0,2014-02-05,debt_consolidation,718.0,47.06%,280xx,NC,< 1 year,0.0
8000.0,2017-10-25,Debt consolidation,582.0,22.29%,923xx,CA,< 1 year,0.0
5000.0,2017-10-13,Debt consolidation,707.0,20.6%,936xx,CA,< 1 year,0.0
12000.0,2017-10-09,Debt consolidation,663.0,6.49%,083xx,NJ,< 1 year,0.0
1000.0,2018-08-11,Other,,38.49%,770xx,TX,,0.0
40000.0,2018-06-14,Home improvement,,2.73%,853xx,AZ,< 1 year,0.0
5000.0,2015-08-28,credit_card,,0.61%,662xx,KS,< 1 year,0.0
15000.0,2018-09-09,Debt consolidation,,28.99%,785xx,TX,< 1 year,0.0
13900.0,2018-02-21,Other,,23.34%,530xx,WI,< 1 year,0.0
40000.0,2018-08-26,Vacation,,5.02%,223xx,VA,< 1 year,0.0
7000.0,2015-05-15,car,,0%,532xx,WI,< 1 year,0.0
10000.0,2018-03-21,Other,,100%,299xx,SC,< 1 year,0.0
30000.0,2017-06-17,Debt consolidation,681.0,21.15%,605xx,IL,10+ years,0.0
12000.0,2017-08-29,debt_consolidation,,15.91%,014xx,MA,5 years,0.0
30000.0,2018-09-30,Debt consolidation,,32.34%,191xx,PA,< 1 year,0.0
10000.0,2016-06-21,debt_consolidation,,20.19%,761xx,TX,< 1 year,0.0
6000.0,2016-12-21,Debt consolidation,610.0,20.07%,282xx,NC,< 1 year,0.0
2500.0,2017-07-18,debt_consolidation,,20.26%,640xx,MO,5 years,0.0
40000.0,2016-10-07,Debt consolidation,793.0,46.39%,125xx,NY,< 1 year,0.0
3000.0,2016-11-14,debt_consolidation,,48.38%,700xx,LA,< 1 year,0.0
8000.0,2018-05-09,Credit card refinancing,,15.18%,857xx,AZ,< 1 year,0.0
10000.0,2018-07-18,Debt consolidation,,100%,474xx,IN,< 1 year,0.0
5000.0,2016-05-09,major_purchase,,2.23%,342xx,FL,,0.0
20000.0,2014-04-01,debt_consolidation,606.0,46.84%,647xx,MO,< 1 year,0.0
35000.0,2017-12-29,Debt consolidation,669.0,31.46%,720xx,AR,< 1 year,0.0
10000.0,2017-05-29,Debt consolidation,545.0,16.13%,787xx,TX,< 1 year,0.0
4000.0,2017-10-25,Debt consolidation,683.0,17.57%,322xx,FL,< 1 year,0.0
8000.0,2018-12-28,Debt consolidation,,10.88%,606xx,IL,< 1 year,0.0
5000.0,2015-11-12,moving,,6.67%,100xx,NY,< 1 year,0.0
10000.0,2016-10-11,debt_consolidation,,16.09%,346xx,FL,,0.0
5000.0,2017-10-17,Debt consolidation,501.0,10.72%,906xx,CA,< 1 year,0.0
5500.0,2014-11-03,debt_consolidation,601.0,15.28%,112xx,NY,5 years,0.0
25000.0,2017-05-19,home_improvement,,5.2%,432xx,OH,< 1 year,0.0
1500.0,2017-06-20,Other,,12.24%,750xx,TX,,0.0
7000.0,2017-10-06,car,,28.53%,983xx,WA,4 years,0.0
20000.0,2014-03-18,debt_consolidation,608.0,9.5%,744xx,OK,< 1 year,0.0
5000.0,2015-07-16,debt_consolidation,,13.45%,674xx,KS,< 1 year,0.0
10000.0,2018-03-24,Car financing,,9.6%,850xx,AZ,< 1 year,0.0
15000.0,2017-01-17,major_purchase,,16.11%,782xx,TX,< 1 year,0.0
2500.0,2010-07-17,debt_consolidation,659.0,24.75%,852xx,AZ,< 1 year,0.0
10000.0,2018-11-11,Major purchase,,14.47%,331xx,FL,< 1 year,0.0
16000.0,2017-09-20,Credit card refinancing,624.0,36.28%,231xx,VA,< 1 year,0.0
2500.0,2016-07-21,other,625.0,0%,080xx,NJ,< 1 year,0.0
15000.0,2017-07-21,other,,-1%,117xx,NY,5 years,0.0
4000.0,2017-05-19,Other,686.0,34.04%,441xx,OH,10+ years,0.0
12000.0,2014-11-18,other,652.0,12.23%,191xx,PA,,0.0
5000.0,2014-04-11,vacation,567.0,41.93%,928xx,CA,< 1 year,0.0
3000.0,2018-12-03,Debt consolidation,,2.19%,922xx,CA,< 1 year,0.0
1000.0,2017-11-17,Other,617.0,100%,104xx,NY,< 1 year,0.0
35000.0,2015-01-13,debt_consolidation,718.0,11.86%,782xx,TX,5 years,0.0
10000.0,2018-05-06,Home buying,,434%,349xx,FL,< 1 year,0.0
5000.0,2017-07-21,Vacation,583.0,31.44%,114xx,NY,< 1 year,0.0
20000.0,2018-08-26,Other,,21.39%,136xx,NY,< 1 year,0.0
9500.0,2018-11-27,Other,,5.14%,302xx,GA,< 1 year,0.0
25000.0,2016-02-26,debt_consolidation,,1131.3%,381xx,TN,< 1 year,0.0
6000.0,2017-12-15,Credit card refinancing,699.0,5.2%,061xx,CT,< 1 year,0.0
3500.0,2017-07-09,debt_consolidation,,0%,780xx,TX,< 1 year,0.0
15000.0,2014-08-23,debt_consolidation,641.0,28.72%,980xx,WA,< 1 year,0.0
5000.0,2017-12-29,Debt consolidation,656.0,32.44%,833xx,ID,< 1 year,0.0
10000.0,2017-06-28,Debt consolidation,604.0,34.83%,752xx,TX,< 1 year,0.0
15000.0,2017-05-06,Debt consolidation,625.0,11.63%,346xx,FL,< 1 year,0.0
6000.0,2018-12-12,Debt consolidation,697.0,6.77%,066xx,CT,< 1 year,0.0
35000.0,2016-01-26,debt_consolidation,,54.25%,321xx,FL,5 years,0.0
2500.0,2017-03-29,debt_consolidation,,31.92%,442xx,OH,< 1 year,0.0
10000.0,2018-06-09,Other,,47.28%,921xx,CA,< 1 year,0.0
5000.0,2013-07-31,wedding,484.0,10.79%,339xx,FL,< 1 year,0.0
5000.0,2017-12-19,Other,623.0,7.78%,212xx,MD,< 1 year,0.0
4000.0,2015-07-12,moving,,-1%,900xx,CA,< 1 year,0.0
40000.0,2016-08-17,debt_consolidation,,9.13%,850xx,AZ,< 1 year,0.0
5000.0,2017-08-27,Debt consolidation,640.0,11.73%,891xx,NV,< 1 year,0.0
10000.0,2010-07-26,debt_consolidation,647.0,14.4%,100xx,NY,< 1 year,0.0
18000.0,2017-11-17,Debt consolidation,632.0,56.92%,145xx,NY,< 1 year,0.0
10000.0,2017-05-24,Business,528.0,0.38%,925xx,CA,< 1 year,0.0
18000.0,2016-03-29,debt_consolidation,,35.53%,921xx,CA,5 years,0.0
15000.0,2018-11-28,Other,,23.59%,939xx,CA,< 1 year,0.0
3000.0,2014-06-20,car,644.0,3.96%,797xx,TX,< 1 year,0.0
4000.0,2018-09-27,Debt consolidation,,28.17%,286xx,NC,< 1 year,0.0
3000.0,2013-03-16,moving,636.0,14.18%,028xx,RI,< 1 year,0.0
1000.0,2017-11-15,Other,638.0,100%,272xx,NC,< 1 year,0.0
4000.0,2016-09-22,moving,,35.17%,919xx,CA,,0.0
12000.0,2018-04-21,Debt consolidation,,82.43%,765xx,TX,< 1 year,0.0
6000.0,2018-07-11,Debt consolidation,,13.85%,117xx,NY,< 1 year,0.0
30000.0,2018-10-05,Debt consolidation,,17.71%,598xx,MT,< 1 year,0.0
9500.0,2018-05-16,Credit card refinancing,,15%,021xx,MA,< 1 year,0.0
3500.0,2018-09-09,Major purchase,,100%,372xx,TN,< 1 year,0.0
40000.0,2018-05-14,Debt consolidation,,29.01%,844xx,UT,< 1 year,0.0
1000.0,2017-02-14,Medical expenses,672.0,9.66%,787xx,TX,< 1 year,0.0
5000.0,2018-10-10,Medical expenses,,19.12%,797xx,TX,< 1 year,0.0
4000.0,2017-09-05,debt_consolidation,,-1%,112xx,NY,5 years,0.0
10000.0,2017-12-29,Debt consolidation,588.0,34.76%,786xx,TX,< 1 year,0.0
11000.0,2018-05-29,Credit card refinancing,,24.59%,410xx,KY,< 1 year,0.0
7000.0,2018-01-20,Debt consolidation,,56.67%,212xx,MD,< 1 year,0.0
3500.0,2015-04-28,debt_consolidation,,33.5%,166xx,PA,< 1 year,0.0
3000.0,2016-04-29,debt_consolidation,,0%,890xx,NV,< 1 year,0.0
10000.0,2016-10-31,Debt consolidation,647.0,38.16%,221xx,VA,< 1 year,0.0
20000.0,2017-10-09,Home buying,660.0,6.48%,335xx,FL,< 1 year,0.0
25000.0,2016-06-27,debt_consolidation,,35.28%,785xx,TX,< 1 year,0.0
2500.0,2015-08-20,other,,3.47%,384xx,TN,< 1 year,0.0
5000.0,2017-02-27,Debt consolidation,594.0,10.19%,217xx,MD,< 1 year,0.0
5000.0,2018-09-12,Debt consolidation,,16.48%,210xx,MD,7 years,0.0
5000.0,2018-06-14,Debt consolidation,,9.29%,021xx,MA,< 1 year,0.0
28000.0,2017-10-14,Debt consolidation,674.0,14.62%,313xx,GA,< 1 year,0.0
1000.0,2014-01-13,debt_consolidation,637.0,17.3%,325xx,FL,< 1 year,0.0
20000.0,2016-11-10,home_improvement,,-1%,363xx,AL,< 1 year,0.0
20000.0,2017-09-27,Business,629.0,10.34%,103xx,NY,< 1 year,0.0
5000.0,2017-08-13,debt_consolidation,,47.03%,323xx,FL,< 1 year,0.0
10000.0,2016-07-14,other,,42.7%,407xx,KY,< 1 year,0.0
2500.0,2013-10-23,debt_consolidation,594.0,17.89%,207xx,MD,< 1 year,0.0
14000.0,2017-03-21,Credit card refinancing,786.0,17.74%,487xx,MI,10+ years,0.0
5000.0,2018-07-06,Other,,0%,232xx,VA,< 1 year,0.0
25000.0,2018-12-26,Debt consolidation,,46.47%,604xx,IL,< 1 year,0.0
5000.0,2018-12-26,Other,,22.47%,850xx,AZ,6 years,0.0
10000.0,2013-09-16,debt_consolidation,720.0,92.86%,784xx,TX,< 1 year,0.0
20000.0,2018-12-12,Debt consolidation,,60.82%,258xx,WV,< 1 year,0.0
30000.0,2013-12-08,other,597.0,13.57%,104xx,NY,< 1 year,0.0
3000.0,2014-09-09,moving,662.0,10.85%,028xx,RI,5 years,0.0
20000.0,2016-10-07,debt_consolidation,,2.49%,600xx,IL,< 1 year,0.0
35000.0,2018-07-02,Other,,8.57%,301xx,GA,1 year,0.0
15000.0,2017-10-26,Credit card refinancing,565.0,27.62%,324xx,FL,< 1 year,0.0
6000.0,2017-03-03,Home improvement,596.0,9.46%,322xx,FL,< 1 year,0.0
5000.0,2018-07-27,Other,,45.16%,104xx,NY,< 1 year,0.0
4000.0,2014-06-22,debt_consolidation,550.0,4.4%,117xx,NY,< 1 year,0.0
2000.0,2017-10-03,moving,,0%,232xx,VA,< 1 year,0.0
10000.0,2015-01-14,debt_consolidation,632.0,15.81%,225xx,VA,< 1 year,0.0
14750.0,2014-12-31,debt_consolidation,698.0,24.63%,322xx,FL,< 1 year,0.0
23000.0,2014-07-16,Business,663.0,20.98%,324xx,FL,2 years,0.0
2000.0,2015-12-16,other,,15.96%,754xx,TX,< 1 year,0.0
1000.0,2016-11-04,other,,0%,982xx,WA,< 1 year,0.0
30000.0,2018-08-27,Debt consolidation,,32.89%,303xx,GA,< 1 year,0.0
10000.0,2017-11-01,Debt consolidation,604.0,19.97%,853xx,AZ,< 1 year,0.0
4000.0,2016-09-26,debt_consolidation,,65.78%,377xx,TN,< 1 year,0.0
5000.0,2016-06-19,other,,11.51%,440xx,OH,< 1 year,0.0
5000.0,2018-02-26,Debt consolidation,,35.7%,492xx,MI,< 1 year,0.0
6000.0,2017-05-10,Debt consolidation,,5.59%,114xx,NY,< 1 year,0.0
5000.0,2017-11-02,Other,610.0,57.18%,586xx,ND,< 1 year,0.0
8000.0,2018-08-10,Car financing,,0%,300xx,GA,< 1 year,0.0
5000.0,2014-07-29,debt_consolidation,,-1%,214xx,MD,< 1 year,0.0
5000.0,2014-12-04,Other,744.0,6.56%,727xx,AR,5 years,0.0
35000.0,2016-08-14,debt_consolidation,,21.75%,532xx,WI,< 1 year,0.0
10000.0,2018-08-21,Other,,32.78%,046xx,ME,< 1 year,0.0
3775.0,2017-10-12,Credit card refinancing,,100%,338xx,FL,< 1 year,0.0
10000.0,2016-04-17,home_improvement,599.0,38.27%,484xx,MI,< 1 year,0.0
3000.0,2016-12-19,Business,,100%,300xx,GA,< 1 year,0.0
10000.0,2018-05-26,Other,,23.73%,430xx,OH,< 1 year,0.0
2000.0,2014-09-17,debt_consolidation,595.0,1.07%,921xx,CA,< 1 year,0.0
5000.0,2018-02-13,Other,,0%,925xx,CA,< 1 year,0.0
2500.0,2018-09-18,Debt consolidation,,1.36%,577xx,SD,10+ years,0.0
1000.0,2017-04-03,Debt consolidation,615.0,26.34%,454xx,OH,< 1 year,0.0
10000.0,2018-04-13,Credit card refinancing,,11.51%,480xx,MI,< 1 year,0.0
20000.0,2014-02-27,Debt consolidation,679.0,30.53%,303xx,GA,1 year,0.0
10000.0,2017-11-22,Other,621.0,10.23%,983xx,WA,< 1 year,0.0
35000.0,2016-12-20,debt_consolidation,,67.46%,278xx,NC,5 years,0.0
20000.0,2017-01-10,debt_consolidation,,28.08%,720xx,AR,< 1 year,0.0
25000.0,2013-03-16,debt_consolidation,687.0,15.87%,600xx,IL,< 1 year,0.0
10000.0,2013-12-30,debt_consolidation,683.0,36.83%,381xx,TN,< 1 year,0.0
6000.0,2016-09-20,Debt consolidation,613.0,35.78%,852xx,AZ,< 1 year,0.0
6500.0,2018-08-15,Other,,32.53%,302xx,GA,< 1 year,0.0
5000.0,2015-03-07,credit_card,,11.81%,119xx,NY,< 1 year,0.0
3000.0,2016-08-24,debt_consolidation,,1.53%,207xx,MD,< 1 year,0.0
20000.0,2017-05-12,credit_card,,41.67%,330xx,FL,5 years,0.0
5000.0,2017-07-25,car,,-1%,612xx,IL,5 years,0.0
25000.0,2011-11-08,debt_consolidation,647.0,4.6%,900xx,CA,< 1 year,0.0
20000.0,2014-09-23,debt_consolidation,685.0,9999%,463xx,IN,< 1 year,0.0
300000.0,2017-08-26,Business Loan,,-1%,300xx,GA,< 1 year,0.0
1800.0,2018-06-10,Other,602.0,27.6%,362xx,AL,< 1 year,0.0
3000.0,2014-08-06,debt_consolidation,604.0,24.03%,495xx,MI,< 1 year,0.0
2500.0,2018-11-25,Medical expenses,,8.44%,462xx,IN,< 1 year,0.0
1000.0,2017-12-16,Other,568.0,30.28%,281xx,NC,< 1 year,0.0
5000.0,2018-11-25,Other,,24.25%,190xx,PA,< 1 year,0.0
2000.0,2018-07-28,Other,,9.91%,282xx,NC,< 1 year,0.0
10000.0,2017-04-11,debt_consolidation,,37.11%,913xx,CA,5 years,0.0
5000.0,2017-12-28,Other,587.0,4.77%,775xx,TX,< 1 year,0.0
5000.0,2018-06-06,Debt consolidation,,10.8%,481xx,MI,< 1 year,0.0
1000.0,2018-11-26,Other,,31.97%,961xx,CA,< 1 year,0.0
6000.0,2017-12-06,Credit card refinancing,688.0,10.8%,980xx,WA,< 1 year,0.0
2000.0,2015-09-25,other,,-1%,278xx,NC,< 1 year,0.0
25000.0,2014-05-29,Business Loan,,-1%,915xx,CA,< 1 year,0.0
5000.0,2018-03-29,Other,,0.5%,405xx,KY,< 1 year,0.0
5000.0,2016-08-30,credit_card,670.0,17.6%,600xx,IL,,0.0
7500.0,2015-11-16,debt_consolidation,,7.34%,890xx,NV,< 1 year,0.0
20000.0,2018-09-26,Debt consolidation,,349.53%,752xx,TX,< 1 year,0.0
5000.0,2016-05-12,debt_consolidation,,19.35%,604xx,IL,< 1 year,0.0
22725.0,2018-07-01,Car financing,,100%,700xx,LA,< 1 year,0.0
18000.0,2018-06-08,Credit card refinancing,,31.2%,456xx,OH,< 1 year,0.0
10000.0,2018-03-30,Major purchase,,5.4%,722xx,AR,< 1 year,0.0
10000.0,2016-06-28,debt_consolidation,,50.67%,462xx,IN,< 1 year,0.0
2000.0,2016-04-24,car,,2.17%,958xx,CA,< 1 year,0.0
5000.0,2015-02-18,credit_card,680.0,6.43%,891xx,NV,5 years,0.0
20000.0,2017-09-19,Debt consolidation,,100%,894xx,NV,< 1 year,0.0
10000.0,2015-05-22,debt_consolidation,,14.04%,088xx,NJ,< 1 year,0.0
9000.0,2013-10-04,Debt consolidation,645.0,22.53%,119xx,NY,2 years,0.0
2500.0,2017-06-20,debt_consolidation,,33.44%,330xx,FL,< 1 year,0.0
15000.0,2016-07-13,debt_consolidation,,46.96%,933xx,CA,< 1 year,0.0
10000.0,2016-04-10,other,,53.19%,794xx,TX,< 1 year,0.0
10000.0,2016-10-08,debt_consolidation,,41.64%,342xx,FL,< 1 year,0.0
4000.0,2016-07-27,debt_consolidation,,18.39%,402xx,KY,5 years,0.0
3500.0,2017-06-03,debt_consolidation,,14.59%,378xx,TN,< 1 year,0.0
12000.0,2017-09-05,debt_consolidation,,-1%,284xx,NC,< 1 year,0.0
35000.0,2015-03-18,debt_consolidation,,54.14%,114xx,NY,5 years,0.0
8000.0,2018-01-07,Credit card refinancing,625.0,9.53%,890xx,NV,< 1 year,0.0
18500.0,2018-07-15,Car financing,,100%,285xx,NC,< 1 year,0.0
5000.0,2016-11-22,Credit card refinancing,519.0,33.27%,489xx,MI,< 1 year,0.0
5000.0,2018-12-11,Other,,16.6%,488xx,MI,< 1 year,0.0
1000.0,2016-06-30,major_purchase,,68.65%,907xx,CA,< 1 year,0.0
10000.0,2018-06-04,Debt consolidation,,32.29%,322xx,FL,< 1 year,0.0
5000.0,2018-05-09,Debt consolidation,,17.6%,945xx,CA,< 1 year,0.0
20000.0,2018-05-08,Credit card refinancing,,55.4%,853xx,AZ,< 1 year,0.0
10000.0,2017-09-27,Other,618.0,0%,465xx,IN,< 1 year,0.0
10000.0,2015-05-28,debt_consolidation,,21.87%,606xx,IL,< 1 year,0.0
3000.0,2017-07-31,Debt consolidation,547.0,44.78%,346xx,FL,< 1 year,0.0
5350.0,2018-07-10,Credit card refinancing,,100%,077xx,NJ,< 1 year,0.0
5000.0,2016-03-26,home_improvement,,36.13%,336xx,FL,< 1 year,0.0
10000.0,2016-11-14,debt_consolidation,,24.75%,364xx,AL,< 1 year,0.0
10000.0,2018-01-09,Other,705.0,25.34%,300xx,GA,< 1 year,0.0
12500.0,2012-08-27,moving,0.0,0%,850xx,AZ,< 1 year,0.0
2500.0,2016-10-17,Other,501.0,22.53%,456xx,OH,< 1 year,0.0
6000.0,2015-01-05,debt_consolidation,688.0,8.64%,113xx,NY,< 1 year,0.0
17000.0,2015-08-25,debt_consolidation,,16.91%,323xx,FL,< 1 year,0.0
2000.0,2018-02-27,Debt consolidation,,65.46%,386xx,MS,< 1 year,0.0
1200.0,2018-05-26,Other,,23.76%,481xx,MI,< 1 year,0.0
5000.0,2018-06-06,Other,,35.2%,240xx,VA,< 1 year,0.0
4500.0,2016-08-20,home_improvement,,-1%,068xx,CT,< 1 year,0.0
35000.0,2017-03-09,small_business,,4.57%,597xx,MT,5 years,0.0
30000.0,2017-12-02,Credit card refinancing,621.0,116.01%,390xx,MS,< 1 year,0.0
10000.0,2017-11-24,Debt consolidation,636.0,21.29%,795xx,TX,< 1 year,0.0
1000.0,2015-04-26,other,,-1%,103xx,NY,< 1 year,0.0
4000.0,2016-09-27,renewable_energy,,28.21%,370xx,TN,< 1 year,0.0
